codigo_entidad,nombre_entidad,monto_01_tgn_detalle,monto_02_tgn_p_detalle,monto_03_tgn_ct_detalle,monto_04_recon_detalle,monto_05_tgn_fcom_detalle,monto_06_tgn_pg_n_detalle,monto_07_tgn_iehd_detalle,monto_08_tgn_idh_detalle,monto_09_tgn_ipj_detalle,monto_10_tgn_ppet_detalle,monto_11_ot_gob_detalle,monto_12_total_tgn_detalle,monto_13_otros_ingresos_detalle,monto_14_recursos_especificos_detalle,monto_15_donaciones_internas_detalle,monto_16_credito_externo_detalle,monto_17_donaciones_externas_detalle,total_detalle,monto_01_tgn_pdf,monto_02_tgn_p_pdf,monto_03_tgn_ct_pdf,monto_04_recon_pdf,monto_05_tgn_fcom_pdf,monto_06_tgn_pg_n_pdf,monto_07_tgn_iehd_pdf,monto_08_tgn_idh_pdf,monto_09_tgn_ipj_pdf,monto_10_tgn_ppet_pdf,monto_11_ot_gob_pdf,monto_12_total_tgn_pdf,monto_13_otros_ingresos_pdf,monto_14_recursos_especificos_pdf,monto_15_donaciones_internas_pdf,monto_16_credito_externo_pdf,monto_17_donaciones_externas_pdf,total_pdf,monto_01_tgn_diff,monto_02_tgn_p_diff,monto_03_tgn_ct_diff,monto_04_recon_diff,monto_05_tgn_fcom_diff,monto_06_tgn_pg_n_diff,monto_07_tgn_iehd_diff,monto_08_tgn_idh_diff,monto_09_tgn_ipj_diff,monto_10_tgn_ppet_diff,monto_11_ot_gob_diff,monto_12_total_tgn_diff,monto_13_otros_ingresos_diff,monto_14_recursos_especificos_diff,monto_15_donaciones_internas_diff,monto_16_credito_externo_diff,monto_17_donaciones_externas_diff,total_diff
1403,Gobierno Autónomo Municipal de El Choro,5850,0,8640527,0,0,0,2596434,0,0,0,11242811,0,617916,0,0,0,0,11860727,5850,0,8640527,0,0,0,2596434,0,0,0,11242811,0,617916,0,0,0,0,11860727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,Gobierno Autónomo Municipal de Challapata,5439286,0,29380120,0,0,0,8828574,0,0,0,43647980,0,3672032,0,0,0,0,47320012,5439286,0,29380120,0,0,0,8828574,0,0,0,43647980,0,3672032,0,0,0,0,47320012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,Gobierno Autónomo Municipal de Santuario de Quillacas,5769713,0,4244192,0,0,0,1275358,0,0,0,11289263,0,0,0,0,0,0,11289263,5769713,0,4244192,0,0,0,1275358,0,0,0,11289263,0,0,0,0,0,0,11289263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,Gobierno Autónomo Municipal de Huanuni,20900,0,16650869,0,0,0,5003500,0,0,0,21675269,0,9163689,0,0,0,0,30838958,20900,0,16650869,0,0,0,5003500,0,0,0,21675269,0,9163689,0,0,0,0,30838958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,Gobierno Autónomo Municipal de Machacamarca,857804,0,5068089,0,0,0,1522935,0,0,0,7448828,0,783974,0,0,0,0,8232802,857804,0,5068089,0,0,0,1522935,0,0,0,7448828,0,783974,0,0,0,0,8232802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,Gobierno Autónomo Municipal de Poopó (Villa Poopó),18450,0,7608785,0,0,0,2286400,0,0,0,9913635,0,5825345,0,0,0,0,15738980,18450,0,7608785,0,0,0,2286400,0,0,0,9913635,0,5825345,0,0,0,0,15738980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,Gobierno Autónomo Municipal de Pazña,2154366,0,3508421,0,0,0,1054262,0,0,0,6717049,0,505966,0,0,0,0,7223015,2154366,0,3508421,0,0,0,1054262,0,0,0,6717049,0,505966,0,0,0,0,7223015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,Gobierno Autónomo Municipal de Antequera,15250,0,3004606,0,0,0,902868,0,0,0,3922724,0,6762047,0,0,0,0,10684771,15250,0,3004606,0,0,0,902868,0,0,0,3922724,0,6762047,0,0,0,0,10684771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,Gobierno Autónomo Municipal de Eucaliptus,4312995,0,4525199,0,0,0,1359799,0,0,0,10197993,0,180000,0,0,0,0,10377993,4312995,0,4525199,0,0,0,1359799,0,0,0,10197993,0,180000,0,0,0,0,10377993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,Gobierno Autónomo Municipal de Santiago de Huari,2256654,0,11172909,0,0,0,3357401,0,0,0,16786964,0,1013603,0,0,0,0,17800567,2256654,0,11172909,0,0,0,3357401,0,0,0,16786964,0,1013603,0,0,0,0,17800567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,Gobierno Autónomo Municipal de Totora,2264232,0,5462163,0,0,0,1641352,0,0,0,9367747,0,300000,0,0,0,0,9667747,2264232,0,5462163,0,0,0,1641352,0,0,0,9367747,0,300000,0,0,0,0,9667747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,Gobierno Autónomo Municipal de Corque,3592,0,13318700,0,0,0,4002200,0,0,0,17324492,0,300000,0,299974,0,0,17924466,3592,0,13318700,0,0,0,4002200,0,0,0,17324492,0,300000,0,299974,0,0,17924466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,Gobierno Autónomo Municipal de Choquecota,12000,0,2477511,0,0,0,744479,0,0,0,3233990,0,180000,0,0,0,0,3413990,12000,0,2477511,0,0,0,744479,0,0,0,3233990,0,180000,0,0,0,0,3413990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,Gobierno Autónomo Municipal de Curahuara de Carangas,10313,0,5546133,0,0,0,1666584,0,0,0,7223030,0,300000,0,0,0,0,7523030,10313,0,5546133,0,0,0,1666584,0,0,0,7223030,0,300000,0,0,0,0,7523030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,Gobierno Autónomo Municipal de Turco,2852175,0,4387190,0,0,0,1318328,0,0,0,8557693,0,994570,0,0,0,0,9552263,2852175,0,4387190,0,0,0,1318328,0,0,0,8557693,0,994570,0,0,0,0,9552263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,Gobierno Autónomo Municipal de Huachacalla,20750,0,3303902,0,0,0,992805,0,0,0,4317457,0,250000,0,0,0,0,4567457,20750,0,3303902,0,0,0,992805,0,0,0,4317457,0,250000,0,0,0,0,4567457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Gobierno Autónomo Municipal de Escara,399949,0,3486806,0,0,0,1047767,0,0,0,4934522,0,2000000,0,0,0,0,6934522,399949,0,3486806,0,0,0,1047767,0,0,0,4934522,0,2000000,0,0,0,0,6934522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,Gobierno Autónomo Municipal de Cruz de Machacamarca,0,0,1256214,0,0,0,377486,0,0,0,1633700,0,1380000,0,0,0,0,3013700,0,0,1256214,0,0,0,377486,0,0,0,1633700,0,1380000,0,0,0,0,3013700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,Gobierno Autónomo Municipal de Yunguyo de Litoral,0,0,733277,0,0,0,220346,0,0,0,953623,0,350000,0,0,0,0,1303623,0,0,733277,0,0,0,220346,0,0,0,953623,0,350000,0,0,0,0,1303623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,Gobierno Autónomo Municipal de Esmeralda,12000,0,3228247,0,0,0,970071,0,0,0,4210318,0,700000,0,0,0,0,4910318,12000,0,3228247,0,0,0,970071,0,0,0,4210318,0,700000,0,0,0,0,4910318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,Gobierno Autónomo Municipal de Toledo,16013,0,10072163,0,0,0,3026633,0,0,0,13114809,0,300000,0,0,0,0,13414809,16013,0,10072163,0,0,0,3026633,0,0,0,13114809,0,300000,0,0,0,0,13414809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca),6750,0,5237691,0,0,0,1573899,0,0,0,6818340,0,300000,0,0,0,0,7118340,6750,0,5237691,0,0,0,1573899,0,0,0,6818340,0,300000,0,0,0,0,7118340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,Gobierno Autónomo Municipal de Belén de Andamarca,9000,0,2490813,0,0,0,748476,0,0,0,3248289,0,115000,0,0,0,0,3363289,9000,0,2490813,0,0,0,748476,0,0,0,3248289,0,115000,0,0,0,0,3363289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,Gobierno Autónomo Municipal de Pampa Aullagas,1652942,0,2643787,0,0,0,794444,0,0,0,5091173,0,60000,0,0,0,0,5151173,1652942,0,2643787,0,0,0,794444,0,0,0,5091173,0,60000,0,0,0,0,5151173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,Gobierno Autónomo Municipal de La Rivera,250,0,1101726,0,0,0,316279,0,0,0,1418255,0,1500000,0,0,0,0,2918255,250,0,1101726,0,0,0,316279,0,0,0,1418255,0,1500000,0,0,0,0,2918255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,Gobierno Autónomo Municipal de Todos Santos,8750,0,941122,0,0,0,282802,0,0,0,1232674,0,400000,0,0,0,0,1632674,8750,0,941122,0,0,0,282802,0,0,0,1232674,0,400000,0,0,0,0,1632674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,Gobierno Autónomo Municipal de Carangas,2397102,0,939459,0,0,0,282303,0,0,0,3618864,0,1748000,0,0,0,0,5366864,2397102,0,939459,0,0,0,282303,0,0,0,3618864,0,1748000,0,0,0,0,5366864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,Gobierno Autónomo Municipal de Sabaya,1306,0,12792436,0,0,0,3844061,0,0,0,16637803,0,1047378,0,0,0,0,17685181,1306,0,12792436,0,0,0,3844061,0,0,0,16637803,0,1047378,0,0,0,0,17685181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,Gobierno Autónomo Municipal de Coipasa,12000,0,1168088,0,0,0,351004,0,0,0,1531092,0,2010377,0,0,0,0,3541469,12000,0,1168088,0,0,0,351004,0,0,0,1531092,0,2010377,0,0,0,0,3541469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,Gobierno Autónomo Municipal de Huayllamarca (Santiago de Huayllamarca),4852292,0,4971649,0,0,0,1493955,0,0,0,11317896,0,200000,0,0,0,0,11517896,4852292,0,4971649,0,0,0,1493955,0,0,0,11317896,0,200000,0,0,0,0,11517896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,Gobierno Autónomo Municipal de Soracachi,7164011,0,13031874,0,0,0,3916010,0,0,0,24111895,0,2948648,0,0,0,0,27060543,7164011,0,13031874,0,0,0,3916010,0,0,0,24111895,0,2948648,0,0,0,0,27060543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,Gobierno Autónomo Municipal de Potosí,3730920,0,189020075,0,0,0,36315997,0,0,0,229066992,0,163194235,0,0,934000,0,393195227,3730920,0,189020075,0,0,0,36315997,0,0,0,229066992,0,163194235,0,0,934000,0,393195227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,Gobierno Autónomo Municipal de Tinguipaya,736939,0,31617349,0,0,0,4795150,0,0,0,37149438,0,2018938,0,0,0,0,39168376,736939,0,31617349,0,0,0,4795150,0,0,0,37149438,0,2018938,0,0,0,0,39168376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,Gobierno Autónomo Municipal de Yocalla,12488,0,9744109,0,0,0,1849432,0,0,0,11606029,0,448271,0,1125341,0,0,13179641,12488,0,9744109,0,0,0,1849432,0,0,0,11606029,0,448271,0,1125341,0,0,13179641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,Gobierno Autónomo Municipal de Urmiri,18000,0,3629374,0,0,0,655917,0,0,0,4303291,0,184806,0,0,0,0,4488097,18000,0,3629374,0,0,0,655917,0,0,0,4303291,0,184806,0,0,0,0,4488097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,Gobierno Autónomo Municipal de Uncía,10035442,0,22357737,0,0,0,5413489,0,0,0,37806668,0,4213982,0,0,0,0,42020650,10035442,0,22357737,0,0,0,5413489,0,0,0,37806668,0,4213982,0,0,0,0,42020650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,Gobierno Autónomo Municipal de Chayanta,2050933,0,13308723,0,0,0,2662623,0,0,0,18022279,0,360725,0,0,0,0,18383004,2050933,0,13308723,0,0,0,2662623,0,0,0,18022279,0,360725,0,0,0,0,18383004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,Gobierno Autónomo Municipal de Llallagua,38535,0,34561277,0,0,0,6914537,0,0,0,41514349,0,18989213,0,0,0,0,60503562,38535,0,34561277,0,0,0,6914537,0,0,0,41514349,0,18989213,0,0,0,0,60503562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,Gobierno Autónomo Municipal de Betanzos,27268,0,26924590,0,0,0,5284662,0,0,0,32236520,0,1372400,0,0,0,0,33608920,27268,0,26924590,0,0,0,5284662,0,0,0,32236520,0,1372400,0,0,0,0,33608920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,Gobierno Autónomo Municipal de Chaqui,96302,0,7700237,0,0,0,1540556,0,0,0,9337095,0,178526,0,0,0,0,9515621,96302,0,7700237,0,0,0,1540556,0,0,0,9337095,0,178526,0,0,0,0,9515621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,Gobierno Autónomo Municipal de Tacobamba,1258698,0,12164640,0,0,0,2363228,0,0,0,15786566,0,626056,0,0,0,0,16412622,1258698,0,12164640,0,0,0,2363228,0,0,0,15786566,0,626056,0,0,0,0,16412622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,Gobierno Autónomo Municipal de Colquechaca,8875180,0,13937587,0,0,0,2988404,0,0,0,25801171,0,3648896,0,0,0,0,29450067,8875180,0,13937587,0,0,0,2988404,0,0,0,25801171,0,3648896,0,0,0,0,29450067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,Gobierno Autónomo Municipal de Ravelo,928264,0,14217986,0,0,0,3090680,0,0,0,18236930,0,408183,0,0,0,0,18645113,928264,0,14217986,0,0,0,3090680,0,0,0,18236930,0,408183,0,0,0,0,18645113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,Gobierno Autónomo Municipal de Pocoata,4284868,0,27563898,0,0,0,5373649,0,0,0,37222415,0,100926,0,0,0,0,37323341,4284868,0,27563898,0,0,0,5373649,0,0,0,37222415,0,100926,0,0,0,0,37323341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,Gobierno Autónomo Municipal de Ocurí,71676,0,12144429,0,0,0,2389674,0,0,0,14605779,0,261668,0,0,0,0,14867447,71676,0,12144429,0,0,0,2389674,0,0,0,14605779,0,261668,0,0,0,0,14867447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,Gobierno Autónomo Municipal de San Pedro de Buena Vista,18893421,0,23831602,0,0,0,4650775,0,0,0,47375798,0,831825,0,0,0,0,48207623,18893421,0,23831602,0,0,0,4650775,0,0,0,47375798,0,831825,0,0,0,0,48207623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,Gobierno Autónomo Municipal de Toro Toro,2949687,0,9311557,0,0,0,1782900,0,0,0,14044144,0,551427,0,0,0,0,14595571,2949687,0,9311557,0,0,0,1782900,0,0,0,14044144,0,551427,0,0,0,0,14595571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,Gobierno Autónomo Municipal de Cotagaita,802220,0,31168202,0,0,0,5835236,0,0,0,37805658,0,3678488,0,0,0,0,41484146,802220,0,31168202,0,0,0,5835236,0,0,0,37805658,0,3678488,0,0,0,0,41484146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,Gobierno Autónomo Municipal de Vitichi,216313,0,8398596,0,0,0,1680274,0,0,0,10295183,0,297458,0,0,0,0,10592641,216313,0,8398596,0,0,0,1680274,0,0,0,10295183,0,297458,0,0,0,0,10592641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,Gobierno Autónomo Municipal de Tupiza,2803619,0,37853540,0,0,0,7573207,0,0,0,48230366,0,15796596,0,0,0,0,64026962,2803619,0,37853540,0,0,0,7573207,0,0,0,48230366,0,15796596,0,0,0,0,64026962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520,Gobierno Autónomo Municipal de Atocha,724739,0,8002369,0,0,0,1557521,0,0,0,10284629,0,11161079,0,0,0,0,21445708,724739,0,8002369,0,0,0,1557521,0,0,0,10284629,0,11161079,0,0,0,0,21445708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521,"Gobierno Autónomo Municipal de Colcha""K"" (Villa Martín)",18750,0,11506974,0,0,0,2102088,0,0,0,13627812,0,70806908,0,0,0,0,84434720,18750,0,11506974,0,0,0,2102088,0,0,0,13627812,0,70806908,0,0,0,0,84434720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,Gobierno Autónomo Municipal de San Pedro de Quemes,4125123,0,1332701,0,0,0,266628,0,0,0,5724452,0,261426,0,0,0,0,5985878,4125123,0,1332701,0,0,0,266628,0,0,0,5724452,0,261426,0,0,0,0,5985878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523,Gobierno Autónomo Municipal de San Pablo de Lípez,30250,0,2632206,0,0,0,565299,0,0,0,3227755,0,614698,0,0,0,0,3842453,30250,0,2632206,0,0,0,565299,0,0,0,3227755,0,614698,0,0,0,0,3842453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,Gobierno Autónomo Municipal de Mojinete,18000,0,876870,0,0,0,169990,0,0,0,1064860,0,172847,0,0,0,0,1237707,18000,0,876870,0,0,0,169990,0,0,0,1064860,0,172847,0,0,0,0,1237707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,Gobierno Autónomo Municipal de San Antonio de Esmoruco,53250,0,1613708,0,0,0,322848,0,0,0,1989806,0,264850,0,0,0,0,2254656,53250,0,1613708,0,0,0,322848,0,0,0,1989806,0,264850,0,0,0,0,2254656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1526,Gobierno Autónomo Municipal de Sacaca (Villa de Sacaca),6368,0,14889751,0,0,0,2858894,0,0,0,17755013,0,310619,0,0,0,0,18065632,6368,0,14889751,0,0,0,2858894,0,0,0,17755013,0,310619,0,0,0,0,18065632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,Gobierno Autónomo Municipal de Caripuyo,12113,0,7156035,0,0,0,1401670,0,0,0,8569818,0,228565,0,0,0,0,8798383,12113,0,7156035,0,0,0,1401670,0,0,0,8569818,0,228565,0,0,0,0,8798383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1528,Gobierno Autónomo Municipal de Puna (Villa Talavera),23023,0,14093055,0,0,0,2719508,0,0,0,16835586,0,560915,0,0,0,0,17396501,23023,0,14093055,0,0,0,2719508,0,0,0,16835586,0,560915,0,0,0,0,17396501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1529,"Gobierno Autónomo Municipal de Caiza ""D""",27750,0,10717313,0,0,0,2144170,0,0,0,12889233,0,1413837,0,0,0,0,14303070,27750,0,10717313,0,0,0,2144170,0,0,0,12889233,0,1413837,0,0,0,0,14303070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,Gobierno Autónomo Municipal de Uyuni,8315452,0,33496385,0,0,0,6792928,0,0,0,48604765,0,12503988,0,0,0,0,61108753,8315452,0,33496385,0,0,0,6792928,0,0,0,48604765,0,12503988,0,0,0,0,61108753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,Gobierno Autónomo Municipal de Tomave,12863,0,6993905,0,0,0,1299210,0,0,0,8305978,0,579113,0,0,0,0,8885091,12863,0,6993905,0,0,0,1299210,0,0,0,8305978,0,579113,0,0,0,0,8885091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1532,Gobierno Autónomo Municipal de Porco,9450,0,12847079,0,0,0,2432754,0,0,0,15289283,0,14556069,0,0,0,0,29845352,9450,0,12847079,0,0,0,2432754,0,0,0,15289283,0,14556069,0,0,0,0,29845352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,Gobierno Autónomo Municipal de Arampampa,84000,0,3012088,0,0,0,602616,0,0,0,3698704,0,74925,0,0,0,0,3773629,84000,0,3012088,0,0,0,602616,0,0,0,3698704,0,74925,0,0,0,0,3773629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,Gobierno Autónomo Municipal de Acasio,92500,0,3736337,0,0,0,737511,0,0,0,4566348,0,70000,0,0,0,0,4636348,92500,0,3736337,0,0,0,737511,0,0,0,4566348,0,70000,0,0,0,0,4636348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535,Gobierno Autónomo Municipal de Llica,72500,0,4169135,0,0,0,700272,0,0,0,4941907,0,374960,0,0,0,0,5316867,72500,0,4169135,0,0,0,700272,0,0,0,4941907,0,374960,0,0,0,0,5316867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,Gobierno Autónomo Municipal de Tahua,12000,0,1297783,0,0,0,259642,0,0,0,1569425,0,51271,0,0,0,0,1620696,12000,0,1297783,0,0,0,259642,0,0,0,1569425,0,51271,0,0,0,0,1620696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,Gobierno Autónomo Municipal de Villazón,39351,0,41949494,0,0,0,8202104,0,0,0,50190949,0,19185018,0,3438004,0,0,72813971,39351,0,41949494,0,0,0,8202104,0,0,0,50190949,0,19185018,0,3438004,0,0,72813971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,Gobierno Autónomo Municipal de San Agustín,18250,0,1761693,0,0,0,352455,0,0,0,2132398,0,157959,0,0,0,0,2290357,18250,0,1761693,0,0,0,352455,0,0,0,2132398,0,157959,0,0,0,0,2290357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,Gobierno Autónomo Municipal de Ckochas,139497,0,12234030,0,0,0,2378697,0,0,0,14752224,0,46211,0,0,0,0,14798435,139497,0,12234030,0,0,0,2378697,0,0,0,14752224,0,46211,0,0,0,0,14798435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,8513,0,6792371,0,0,0,1358923,0,0,0,8159807,0,358359,0,0,0,0,8518166,8513,0,6792371,0,0,0,1358923,0,0,0,8159807,0,358359,0,0,0,0,8518166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1541,Gobierno Autónomo Municipal de San Pedro de Macha,2539058,0,17403267,0,0,0,3481802,0,0,0,23424127,0,319297,0,0,0,0,23743424,2539058,0,17403267,0,0,0,3481802,0,0,0,23424127,0,319297,0,0,0,0,23743424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,Gobierno Autónomo Municipal de Tarija,18626690,0,225082273,0,0,0,73452621,0,0,0,317161584,0,249838730,0,295868,0,0,567296182,18626690,0,225082273,0,0,0,73452621,0,0,0,317161584,0,249838730,0,295868,0,0,567296182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,Gobierno Autónomo Municipal de Padcaya,14384646,0,14784422,0,0,0,4740670,0,0,0,33909738,0,4117337,0,18250,0,0,38045325,14384646,0,14784422,0,0,0,4740670,0,0,0,33909738,0,4117337,0,18250,0,0,38045325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,Gobierno Autónomo Municipal de Bermejo,2631999,0,37860713,0,0,0,9854825,0,0,0,50347537,0,41671811,0,458100,0,0,92477448,2631999,0,37860713,0,0,0,9854825,0,0,0,50347537,0,41671811,0,458100,0,0,92477448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,Gobierno Autónomo Municipal de Yacuiba,159526,0,84923518,0,0,0,27165563,25200,120000,0,112393807,0,81634411,0,0,0,0,194028218,159526,0,84923518,0,0,0,27165563,25200,120000,0,112393807,0,81634411,0,0,0,0,194028218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,Gobierno Autónomo Municipal de Caraparí,36902,0,14111089,0,0,0,4847932,0,66450,0,19062373,0,32136254,0,0,0,0,51198627,36902,0,14111089,0,0,0,4847932,0,66450,0,19062373,0,32136254,0,0,0,0,51198627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,Gobierno Autónomo Municipal de Villamontes,60904,0,38251771,0,0,0,12813558,0,0,0,51126233,0,41883645,0,0,0,0,93009878,60904,0,38251771,0,0,0,12813558,0,0,0,51126233,0,41883645,0,0,0,0,93009878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,Gobierno Autónomo Municipal de Uriondo (Concepción),6638800,0,13470123,0,0,0,4253088,0,0,0,24362011,0,8263408,0,513977,0,0,33139396,6638800,0,13470123,0,0,0,4253088,0,0,0,24362011,0,8263408,0,513977,0,0,33139396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,Gobierno Autónomo Municipal de Yunchara,227979,0,4140180,0,0,0,1423350,2258,0,0,5793767,0,3643291,0,92913,0,0,9529971,227979,0,4140180,0,0,0,1423350,2258,0,0,5793767,0,3643291,0,92913,0,0,9529971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,Gobierno Autónomo Municipal de San Lorenzo,71681,0,25898940,0,0,0,8202028,7031,0,0,34179680,0,10081600,0,188801,0,0,44450081,71681,0,25898940,0,0,0,8202028,7031,0,0,34179680,0,10081600,0,188801,0,0,44450081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,Gobierno Autónomo Municipal de El Puente,6003427,0,8191431,0,0,0,2623618,0,0,0,16818476,0,5438677,0,0,0,0,22257153,6003427,0,8191431,0,0,0,2623618,0,0,0,16818476,0,5438677,0,0,0,0,22257153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,Gobierno Autónomo Municipal de Entre Ríos,51107,0,19851199,0,0,0,6592054,0,0,0,26494360,0,7466353,0,0,0,0,33960713,51107,0,19851199,0,0,0,6592054,0,0,0,26494360,0,7466353,0,0,0,0,33960713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,Gobierno Autónomo Municipal de Santa Cruz de La Sierra,5213002,0,1739823891,0,0,0,127497087,0,0,0,1872533980,0,2613913396,0,305527328,0,0,4791974704,5213002,0,1739823891,0,0,0,127497087,0,0,0,1872533980,0,2613913396,0,305527328,0,0,4791974704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
